"Plot Title: OM_WL2"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","Temp, °C (LGR S/N: 20389423, SEN S/N: 20389423)","Coupler Detached (LGR S/N: 20389423)","Coupler Attached (LGR S/N: 20389423)","Host Connected (LGR S/N: 20389423)","End Of File (LGR S/N: 20389423)"
8824,10/01/18 05:15:00 AM,97.245,26.390,,,,
8825,10/01/18 05:20:00 AM,97.242,26.292,,,,
8826,10/01/18 05:25:00 AM,97.242,26.292,,,,
8827,10/01/18 05:30:00 AM,97.242,26.292,,,,
8828,10/01/18 05:35:00 AM,97.225,26.292,,,,
8829,10/01/18 05:40:00 AM,97.228,26.390,,,,
8830,10/01/18 05:45:00 AM,97.228,26.390,,,,
8831,10/01/18 05:50:00 AM,97.245,26.390,,,,
8832,10/01/18 05:55:00 AM,97.248,26.488,,,,
8833,10/01/18 06:00:00 AM,97.234,26.585,,,,
8834,10/01/18 06:05:00 AM,97.251,26.585,,,,
8835,10/01/18 06:10:00 AM,97.257,26.781,,,,
8836,10/01/18 06:15:00 AM,97.260,26.879,,,,
8837,10/01/18 06:20:00 AM,97.280,26.977,,,,
8838,10/01/18 06:25:00 AM,97.283,27.075,,,,
8839,10/01/18 06:30:00 AM,97.252,27.173,,,,
8840,10/01/18 06:35:00 AM,97.255,27.272,,,,
8841,10/01/18 06:40:00 AM,97.258,27.370,,,,
8842,10/01/18 06:45:00 AM,97.244,27.468,,,,
8843,10/01/18 06:50:00 AM,97.230,27.567,,,,
8844,10/01/18 06:55:00 AM,97.217,27.665,,,,
8845,10/01/18 07:00:00 AM,97.217,27.665,,,,
8846,10/01/18 07:05:00 AM,97.203,27.764,,,,
8847,10/01/18 07:10:00 AM,97.203,27.764,,,,
8848,10/01/18 07:15:00 AM,97.189,27.862,,,,
8849,10/01/18 07:20:00 AM,97.172,27.862,,,,
8850,10/01/18 07:25:00 AM,97.186,27.764,,,,
8851,10/01/18 07:30:00 AM,97.169,27.764,,,,
8852,10/01/18 07:35:00 AM,97.169,27.764,,,,
8853,10/01/18 07:40:00 AM,97.166,27.665,,,,
8854,10/01/18 07:45:00 AM,97.149,27.665,,,,
8855,10/01/18 07:50:00 AM,97.180,27.567,,,,
8856,10/01/18 07:55:00 AM,97.180,27.567,,,,
8857,10/01/18 08:00:00 AM,97.180,27.567,,,,
8858,10/01/18 08:05:00 AM,97.194,27.468,,,,
8859,10/01/18 08:10:00 AM,97.211,27.468,,,,
8860,10/01/18 08:15:00 AM,97.227,27.468,,,,
8861,10/01/18 08:20:00 AM,97.241,27.370,,,,
8862,10/01/18 08:25:00 AM,97.258,27.370,,,,
8863,10/01/18 08:30:00 AM,97.255,27.272,,,,
8864,10/01/18 08:35:00 AM,97.272,27.272,,,,
8865,10/01/18 08:40:00 AM,97.255,27.272,,,,
8866,10/01/18 08:45:00 AM,97.255,27.272,,,,
8867,10/01/18 08:50:00 AM,97.286,27.173,,,,
8868,10/01/18 08:55:00 AM,97.283,27.075,,,,
8869,10/01/18 09:00:00 AM,97.283,27.075,,,,
8870,10/01/18 09:05:00 AM,97.283,27.075,,,,
8871,10/01/18 09:10:00 AM,97.299,27.075,,,,
8872,10/01/18 09:15:00 AM,97.296,26.977,,,,
8873,10/01/18 09:20:00 AM,97.296,26.977,,,,
8874,10/01/18 09:25:00 AM,97.296,26.977,,,,
8875,10/01/18 09:30:00 AM,97.316,27.075,,,,
8876,10/01/18 09:35:00 AM,97.283,27.075,,,,
8877,10/01/18 09:40:00 AM,97.316,27.075,,,,
8878,10/01/18 09:45:00 AM,97.299,27.075,,,,
8879,10/01/18 09:50:00 AM,97.316,27.075,,,,
8880,10/01/18 09:55:00 AM,97.316,27.075,,,,
8881,10/01/18 10:00:00 AM,97.299,27.075,,,,
8882,10/01/18 10:05:00 AM,97.319,27.173,,,,
8883,10/01/18 10:10:00 AM,97.319,27.173,,,,
8884,10/01/18 10:15:00 AM,97.322,27.272,,,,
8885,10/01/18 10:20:00 AM,97.322,27.272,,,,
8886,10/01/18 10:25:00 AM,97.325,27.370,,,,
8887,10/01/18 10:30:00 AM,97.325,27.370,,,,
8888,10/01/18 10:35:00 AM,97.325,27.370,,,,
8889,10/01/18 10:40:00 AM,97.342,27.370,,,,
8890,10/01/18 10:45:00 AM,97.325,27.370,,,,
8891,10/01/18 10:50:00 AM,97.322,27.272,,,,
8892,10/01/18 10:55:00 AM,97.325,27.370,,,,
8893,10/01/18 11:00:00 AM,97.325,27.370,,,,
8894,10/01/18 11:05:00 AM,97.308,27.370,,,,
8895,10/01/18 11:10:00 AM,97.325,27.370,,,,
8896,10/01/18 11:15:00 AM,97.325,27.370,,,,
8897,10/01/18 11:20:00 AM,97.325,27.370,,,,
8898,10/01/18 11:25:00 AM,97.342,27.370,,,,
8899,10/01/18 11:30:00 AM,97.342,27.370,,,,
8900,10/01/18 11:35:00 AM,97.328,27.468,,,,
8901,10/01/18 11:40:00 AM,97.328,27.468,,,,
8902,10/01/18 11:45:00 AM,97.295,27.468,,,,
8903,10/01/18 11:50:00 AM,97.295,27.468,,,,
8904,10/01/18 11:55:00 AM,97.295,27.468,,,,
8905,10/01/18 12:00:00 PM,97.278,27.468,,,,
8906,10/01/18 12:05:00 PM,97.278,27.468,,,,
8907,10/01/18 12:10:00 PM,97.261,27.468,,,,
8908,10/01/18 12:15:00 PM,97.278,27.468,,,,
8909,10/01/18 12:20:00 PM,97.258,27.370,,,,
8910,10/01/18 12:25:00 PM,97.258,27.370,,,,
8911,10/01/18 12:30:00 PM,97.258,27.370,,,,
8912,10/01/18 12:35:00 PM,97.258,27.370,,,,
8913,10/01/18 12:40:00 PM,97.224,27.370,,,,
8914,10/01/18 12:45:00 PM,97.208,27.370,,,,
8915,10/01/18 12:50:00 PM,97.208,27.370,,,,
8916,10/01/18 12:55:00 PM,97.211,27.468,,,,
8917,10/01/18 01:00:00 PM,97.194,27.468,,,,
8918,10/01/18 01:05:00 PM,97.177,27.468,,,,
8919,10/01/18 01:10:00 PM,97.194,27.468,,,,
8920,10/01/18 01:15:00 PM,97.214,27.567,,,,
8921,10/01/18 01:20:00 PM,97.183,27.665,,,,
8922,10/01/18 01:25:00 PM,97.200,27.665,,,,
8923,10/01/18 01:30:00 PM,97.203,27.764,,,,
8924,10/01/18 01:35:00 PM,97.189,27.862,,,,
8925,10/01/18 01:40:00 PM,97.189,27.862,,,,
8926,10/01/18 01:45:00 PM,97.192,27.961,,,,
8927,10/01/18 01:50:00 PM,97.175,27.961,,,,
8928,10/01/18 01:55:00 PM,97.175,27.961,,,,
8929,10/01/18 02:00:00 PM,97.161,28.060,,,,
8930,10/01/18 02:05:00 PM,97.147,28.159,,,,
8931,10/01/18 02:10:00 PM,97.134,28.258,,,,
8932,10/01/18 02:15:00 PM,97.134,28.258,,,,
8933,10/01/18 02:20:00 PM,97.150,28.258,,,,
8934,10/01/18 02:25:00 PM,97.131,28.159,,,,
8935,10/01/18 02:30:00 PM,97.131,28.159,,,,
8936,10/01/18 02:35:00 PM,97.131,28.159,,,,
8937,10/01/18 02:40:00 PM,97.117,28.258,,,,
8938,10/01/18 02:45:00 PM,97.117,28.258,,,,
8939,10/01/18 02:50:00 PM,97.117,28.258,,,,
8940,10/01/18 02:55:00 PM,97.114,28.159,,,,
8941,10/01/18 03:00:00 PM,97.114,28.159,,,,
8942,10/01/18 03:05:00 PM,97.097,28.159,,,,
8943,10/01/18 03:10:00 PM,97.100,28.258,,,,
8944,10/01/18 03:15:00 PM,97.083,28.258,,,,
8945,10/01/18 03:20:00 PM,97.083,28.258,,,,
8946,10/01/18 03:25:00 PM,97.050,28.258,,,,
8947,10/01/18 03:30:00 PM,97.069,28.357,,,,
8948,10/01/18 03:35:00 PM,97.053,28.357,,,,
8949,10/01/18 03:40:00 PM,97.039,28.456,,,,
8950,10/01/18 03:45:00 PM,97.039,28.456,,,,
8951,10/01/18 03:50:00 PM,97.039,28.456,,,,
8952,10/01/18 03:55:00 PM,97.039,28.456,,,,
8953,10/01/18 04:00:00 PM,97.039,28.456,,,,
8954,10/01/18 04:05:00 PM,97.039,28.456,,,,
8955,10/01/18 04:10:00 PM,97.039,28.456,,,,
8956,10/01/18 04:15:00 PM,97.025,28.555,,,,
8957,10/01/18 04:20:00 PM,97.008,28.555,,,,
8958,10/01/18 04:25:00 PM,97.011,28.655,,,,
8959,10/01/18 04:30:00 PM,97.028,28.655,,,,
8960,10/01/18 04:35:00 PM,96.994,28.655,,,,
8961,10/01/18 04:40:00 PM,96.997,28.754,,,,
8962,10/01/18 04:45:00 PM,96.997,28.754,,,,
8963,10/01/18 04:50:00 PM,96.978,28.655,,,,
8964,10/01/18 04:55:00 PM,96.978,28.655,,,,
8965,10/01/18 05:00:00 PM,96.994,28.655,,,,
8966,10/01/18 05:05:00 PM,96.994,28.655,,,,
8967,10/01/18 05:10:00 PM,96.991,28.555,,,,
8968,10/01/18 05:15:00 PM,97.008,28.555,,,,
8969,10/01/18 05:20:00 PM,96.958,28.555,,,,
8970,10/01/18 05:25:00 PM,96.994,28.655,,,,
8971,10/01/18 05:30:00 PM,96.994,28.655,,,,
8972,10/01/18 05:35:00 PM,96.978,28.655,,,,
8973,10/01/18 05:40:00 PM,96.961,28.655,,,,
8974,10/01/18 05:45:00 PM,96.961,28.655,,,,
8975,10/01/18 05:50:00 PM,96.975,28.555,,,,
8976,10/01/18 05:55:00 PM,96.988,28.456,,,,
8977,10/01/18 06:00:00 PM,96.988,28.456,,,,
8978,10/01/18 06:05:00 PM,96.986,28.357,,,,
8979,10/01/18 06:10:00 PM,96.983,28.258,,,,
8980,10/01/18 06:15:00 PM,96.980,28.159,,,,
8981,10/01/18 06:20:00 PM,96.977,28.060,,,,
8982,10/01/18 06:25:00 PM,96.993,28.060,,,,
8983,10/01/18 06:30:00 PM,96.974,27.961,,,,
8984,10/01/18 06:35:00 PM,96.974,27.961,,,,
8985,10/01/18 06:40:00 PM,96.974,27.961,,,,
8986,10/01/18 06:45:00 PM,96.988,27.862,,,,
8987,10/01/18 06:50:00 PM,96.971,27.862,,,,
8988,10/01/18 06:55:00 PM,96.968,27.764,,,,
8989,10/01/18 07:00:00 PM,96.934,27.764,,,,
8990,10/01/18 07:05:00 PM,96.968,27.764,,,,
8991,10/01/18 07:10:00 PM,96.968,27.764,,,,
8992,10/01/18 07:15:00 PM,96.982,27.665,,,,
8993,10/01/18 07:20:00 PM,96.965,27.665,,,,
8994,10/01/18 07:25:00 PM,96.965,27.665,,,,
8995,10/01/18 07:30:00 PM,96.965,27.665,,,,
8996,10/01/18 07:35:00 PM,96.965,27.665,,,,
8997,10/01/18 07:40:00 PM,96.965,27.665,,,,
8998,10/01/18 07:45:00 PM,96.982,27.665,,,,
8999,10/01/18 07:50:00 PM,96.982,27.665,,,,
9000,10/01/18 07:55:00 PM,96.979,27.567,,,,
9001,10/01/18 08:00:00 PM,96.995,27.567,,,,
9002,10/01/18 08:05:00 PM,96.995,27.567,,,,
9003,10/01/18 08:10:00 PM,96.995,27.567,,,,
9004,10/01/18 08:15:00 PM,96.995,27.567,,,,
9005,10/01/18 08:20:00 PM,96.995,27.567,,,,
9006,10/01/18 08:25:00 PM,96.992,27.468,,,,
9007,10/01/18 08:30:00 PM,96.976,27.468,,,,
9008,10/01/18 08:35:00 PM,96.976,27.468,,,,
9009,10/01/18 08:40:00 PM,96.956,27.370,,,,
9010,10/01/18 08:45:00 PM,96.953,27.272,,,,
9011,10/01/18 08:50:00 PM,96.936,27.272,,,,
9012,10/01/18 08:55:00 PM,96.953,27.272,,,,
9013,10/01/18 09:00:00 PM,96.950,27.173,,,,
9014,10/01/18 09:05:00 PM,96.950,27.173,,,,
9015,10/01/18 09:10:00 PM,96.950,27.173,,,,
9016,10/01/18 09:15:00 PM,96.950,27.173,,,,
9017,10/01/18 09:20:00 PM,96.964,27.075,,,,
9018,10/01/18 09:25:00 PM,96.950,27.173,,,,
9019,10/01/18 09:30:00 PM,96.950,27.173,,,,
9020,10/01/18 09:35:00 PM,96.967,27.173,,,,
9021,10/01/18 09:40:00 PM,96.950,27.173,,,,
9022,10/01/18 09:45:00 PM,96.947,27.075,,,,
9023,10/01/18 09:50:00 PM,96.947,27.075,,,,
9024,10/01/18 09:55:00 PM,96.930,27.075,,,,
9025,10/01/18 10:00:00 PM,96.947,27.075,,,,
9026,10/01/18 10:05:00 PM,96.947,27.075,,,,
9027,10/01/18 10:10:00 PM,96.964,27.075,,,,
9028,10/01/18 10:15:00 PM,96.947,27.075,,,,
9029,10/01/18 10:20:00 PM,96.947,27.075,,,,
9030,10/01/18 10:25:00 PM,96.964,27.075,,,,
9031,10/01/18 10:30:00 PM,96.964,27.075,,,,
9032,10/01/18 10:35:00 PM,96.947,27.075,,,,
9033,10/01/18 10:40:00 PM,96.930,27.075,,,,
9034,10/01/18 10:45:00 PM,96.913,27.075,,,,
9035,10/01/18 10:50:00 PM,96.911,26.977,,,,
9036,10/01/18 10:55:00 PM,96.911,26.977,,,,
9037,10/01/18 11:00:00 PM,96.911,26.977,,,,
9038,10/01/18 11:05:00 PM,96.894,26.977,,,,
9039,10/01/18 11:10:00 PM,96.911,26.977,,,,
9040,10/01/18 11:15:00 PM,96.911,26.977,,,,
9041,10/01/18 11:20:00 PM,96.911,26.977,,,,
9042,10/01/18 11:25:00 PM,96.894,26.977,,,,
9043,10/01/18 11:30:00 PM,96.877,26.977,,,,
9044,10/01/18 11:35:00 PM,96.877,26.977,,,,
9045,10/01/18 11:40:00 PM,96.891,26.879,,,,
9046,10/01/18 11:45:00 PM,96.891,26.879,,,,
9047,10/01/18 11:50:00 PM,96.891,26.879,,,,
9048,10/01/18 11:55:00 PM,96.924,26.879,,,,
9049,10/02/18 12:00:00 AM,96.924,26.879,,,,
9050,10/02/18 12:05:00 AM,96.905,26.781,,,,
9051,10/02/18 12:10:00 AM,96.905,26.781,,,,
9052,10/02/18 12:15:00 AM,96.918,26.683,,,,
9053,10/02/18 12:20:00 AM,96.915,26.585,,,,
9054,10/02/18 12:25:00 AM,96.915,26.585,,,,
9055,10/02/18 12:30:00 AM,96.912,26.488,,,,
9056,10/02/18 12:35:00 AM,96.912,26.488,,,,
9057,10/02/18 12:40:00 AM,96.909,26.390,,,,
9058,10/02/18 12:45:00 AM,96.890,26.292,,,,
9059,10/02/18 12:50:00 AM,96.887,26.195,,,,
9060,10/02/18 12:55:00 AM,96.887,26.195,,,,
9061,10/02/18 01:00:00 AM,96.904,26.195,,,,
9062,10/02/18 01:05:00 AM,96.901,26.097,,,,
9063,10/02/18 01:10:00 AM,96.901,26.097,,,,
9064,10/02/18 01:15:00 AM,96.968,26.097,,,,
9065,10/02/18 01:20:00 AM,97.032,26.000,,,,
9066,10/02/18 01:25:00 AM,96.965,26.000,,,,
9067,10/02/18 01:30:00 AM,96.978,25.902,,,,
9068,10/02/18 01:35:00 AM,96.989,25.708,,,,
9069,10/02/18 01:40:00 AM,96.953,25.610,,,,
9070,10/02/18 01:45:00 AM,96.950,25.513,,,,
9071,10/02/18 01:50:00 AM,96.947,25.416,,,,
9072,10/02/18 01:55:00 AM,96.950,25.513,,,,
9073,10/02/18 02:00:00 AM,96.916,25.513,,,,
9074,10/02/18 02:05:00 AM,96.913,25.416,,,,
9075,10/02/18 02:10:00 AM,96.913,25.416,,,,
9076,10/02/18 02:15:00 AM,96.910,25.319,,,,
9077,10/02/18 02:20:00 AM,96.893,25.319,,,,
9078,10/02/18 02:25:00 AM,96.890,25.222,,,,
9079,10/02/18 02:30:00 AM,96.938,25.125,,,,
9080,10/02/18 02:35:00 AM,96.985,25.028,,,,
9081,10/02/18 02:40:00 AM,96.952,25.028,,,,
9082,10/02/18 02:45:00 AM,96.901,25.028,,,,
9083,10/02/18 02:50:00 AM,96.915,24.931,,,,
9084,10/02/18 02:55:00 AM,96.929,24.835,,,,
9085,10/02/18 03:00:00 AM,96.943,24.738,,,,
9086,10/02/18 03:05:00 AM,96.909,24.738,,,,
9087,10/02/18 03:10:00 AM,96.879,24.835,,,,
9088,10/02/18 03:15:00 AM,96.859,24.738,,,,
9089,10/02/18 03:20:00 AM,96.845,24.835,,,,
9090,10/02/18 03:25:00 AM,96.814,24.931,,,,
9091,10/02/18 03:30:00 AM,96.837,25.125,,,,
9092,10/02/18 03:35:00 AM,96.840,25.222,,,,
9093,10/02/18 03:40:00 AM,96.829,25.416,,,,
9094,10/02/18 03:45:00 AM,96.799,25.513,,,,
9095,10/02/18 03:50:00 AM,96.802,25.610,,,,
9096,10/02/18 03:55:00 AM,96.805,25.708,,,,
9097,10/02/18 04:00:00 AM,96.777,25.902,,,,
9098,10/02/18 04:05:00 AM,96.797,26.000,,,,
9099,10/02/18 04:10:00 AM,96.800,26.097,,,,
9100,10/02/18 04:15:00 AM,96.800,26.097,,,,
9101,10/02/18 04:20:00 AM,96.800,26.097,,,,
9102,10/02/18 04:25:00 AM,96.797,26.000,,,,
9103,10/02/18 04:30:00 AM,96.791,25.805,,,,
9104,10/02/18 04:35:00 AM,96.805,25.708,,,,
9105,10/02/18 04:40:00 AM,96.799,25.513,,,,
9106,10/02/18 04:45:00 AM,96.796,25.416,,,,
9107,10/02/18 04:50:00 AM,96.793,25.319,,,,
9108,10/02/18 04:55:00 AM,96.776,25.319,,,,
9109,10/02/18 05:00:00 AM,96.776,25.319,,,,
9110,10/02/18 05:05:00 AM,96.773,25.222,,,,
9111,10/02/18 05:10:00 AM,96.776,25.319,,,,
9112,10/02/18 05:15:00 AM,96.759,25.319,,,,
9113,10/02/18 05:20:00 AM,96.759,25.319,,,,
9114,10/02/18 05:25:00 AM,96.743,25.319,,,,
9115,10/02/18 05:30:00 AM,96.779,25.416,,,,
9116,10/02/18 05:35:00 AM,96.779,25.416,,,,
9117,10/02/18 05:40:00 AM,96.790,25.222,,,,
9118,10/02/18 05:45:00 AM,96.804,25.125,,,,
9119,10/02/18 05:50:00 AM,96.798,24.931,,,,
9120,10/02/18 05:55:00 AM,96.795,24.835,,,,
9121,10/02/18 06:00:00 AM,96.778,24.835,,,,
9122,10/02/18 06:05:00 AM,96.795,24.835,,,,
9123,10/02/18 06:10:00 AM,96.811,24.835,,,,
9124,10/02/18 06:15:00 AM,96.808,24.738,,,,
9125,10/02/18 06:20:00 AM,96.772,24.641,,,,
9126,10/02/18 06:25:00 AM,96.789,24.641,,,,
9127,10/02/18 06:30:00 AM,96.789,24.641,,,,
9128,10/02/18 06:35:00 AM,96.819,24.545,,,,
9129,10/02/18 06:40:00 AM,96.819,24.545,,,,
9130,10/02/18 06:45:00 AM,96.836,24.545,,,,
9131,10/02/18 06:50:00 AM,96.833,24.448,,,,
9132,10/02/18 06:55:00 AM,96.853,24.545,,,,
9133,10/02/18 07:00:00 AM,96.836,24.545,,,,
9134,10/02/18 07:05:00 AM,96.839,24.641,,,,
9135,10/02/18 07:10:00 AM,96.822,24.641,,,,
9136,10/02/18 07:15:00 AM,96.859,24.738,,,,
9137,10/02/18 07:20:00 AM,96.859,24.738,,,,
9138,10/02/18 07:25:00 AM,96.862,24.835,,,,
9139,10/02/18 07:30:00 AM,96.865,24.931,,,,
9140,10/02/18 07:35:00 AM,96.865,24.931,,,,
9141,10/02/18 07:40:00 AM,96.865,24.931,,,,
9142,10/02/18 07:45:00 AM,96.862,24.835,,,,
9143,10/02/18 07:50:00 AM,96.962,24.835,,,,
9144,10/02/18 07:55:00 AM,96.993,24.738,,,,
9145,10/02/18 08:00:00 AM,97.007,24.641,,,,
9146,10/02/18 08:05:00 AM,97.087,24.545,,,,
9147,10/02/18 08:10:00 AM,97.152,24.448,,,,
9148,10/02/18 08:15:00 AM,97.182,24.351,,,,
9149,10/02/18 08:20:00 AM,97.232,24.351,,,,
9150,10/02/18 08:25:00 AM,97.232,24.351,,,,
9151,10/02/18 08:30:00 AM,97.299,24.351,,,,
9152,10/02/18 08:35:00 AM,97.350,24.351,,,,
9153,10/02/18 08:40:00 AM,97.434,24.351,,,,
9154,10/02/18 08:45:00 AM,97.531,24.255,,,,
9155,10/02/18 08:50:00 AM,97.777,24.062,,,,
9156,10/02/18 08:55:00 AM,98.243,23.966,,,,
9157,10/02/18 09:00:00 AM,99.889,23.484,,,,
9158,10/02/18 09:05:00 AM,100.394,23.004,,,,
9159,10/02/18 09:10:00 AM,100.999,23.004,,,,
9160,10/02/18 09:15:00 AM,101.100,23.004,,,,
9161,10/02/18 09:20:00 AM,101.100,23.004,,,,
9162,10/02/18 09:25:00 AM,101.100,23.004,,,,
9163,10/02/18 09:30:00 AM,101.066,23.004,,,,
9164,10/02/18 09:35:00 AM,101.049,23.004,,,,
9165,10/02/18 09:40:00 AM,100.999,23.004,,,,
9166,10/02/18 09:45:00 AM,100.952,23.100,,,,
9167,10/02/18 09:50:00 AM,100.918,23.100,,,,
9168,10/02/18 09:55:00 AM,100.888,23.196,,,,
9169,10/02/18 10:00:00 AM,100.824,23.292,,,,
9170,10/02/18 10:05:00 AM,100.773,23.292,,,,
9171,10/02/18 10:10:00 AM,100.692,23.388,,,,
9172,10/02/18 10:15:00 AM,100.544,23.484,,,,
9173,10/02/18 10:20:00 AM,100.309,23.484,,,,
9174,10/02/18 10:25:00 AM,100.044,23.581,,,,
9175,10/02/18 10:30:00 AM,99.694,23.677,,,,
9176,10/02/18 10:35:00 AM,99.294,23.773,,,,
9177,10/02/18 10:40:00 AM,98.975,23.773,,,,
9178,10/02/18 10:45:00 AM,98.777,23.869,,,,
9179,10/02/18 10:50:00 AM,98.609,23.869,,,,
9180,10/02/18 10:55:00 AM,98.495,23.966,,,,
9181,10/02/18 11:00:00 AM,98.377,23.966,,,,
9182,10/02/18 11:05:00 AM,98.280,24.062,,,,
9183,10/02/18 11:10:00 AM,98.179,24.062,,,,
9184,10/02/18 11:15:00 AM,98.115,24.158,,,,
9185,10/02/18 11:20:00 AM,98.048,24.158,,,,
9186,10/02/18 11:25:00 AM,97.984,24.255,,,,
9187,10/02/18 11:30:00 AM,97.934,24.255,,,,
9188,10/02/18 11:35:00 AM,97.886,24.351,,,,
9189,10/02/18 11:40:00 AM,97.856,24.448,,,,
9190,10/02/18 11:45:00 AM,97.822,24.448,,,,
9191,10/02/18 11:50:00 AM,97.775,24.545,,,,
9192,10/02/18 11:55:00 AM,97.742,24.545,,,,
9193,10/02/18 12:00:00 PM,97.691,24.545,,,,
9194,10/02/18 12:05:00 PM,97.661,24.641,,,,
9195,10/02/18 12:10:00 PM,97.644,24.641,,,,
9196,10/02/18 12:15:00 PM,97.630,24.738,,,,
9197,10/02/18 12:20:00 PM,97.597,24.738,,,,
9198,10/02/18 12:25:00 PM,97.580,24.738,,,,
9199,10/02/18 12:30:00 PM,97.583,24.835,,,,
9200,10/02/18 12:35:00 PM,97.566,24.835,,,,
9201,10/02/18 12:40:00 PM,97.549,24.835,,,,
9202,10/02/18 12:45:00 PM,97.533,24.835,,,,
9203,10/02/18 12:50:00 PM,97.502,24.931,,,,
9204,10/02/18 12:55:00 PM,97.468,24.931,,,,
9205,10/02/18 01:00:00 PM,97.435,24.931,,,,
9206,10/02/18 01:05:00 PM,97.418,24.931,,,,
9207,10/02/18 01:10:00 PM,97.388,25.028,,,,
9208,10/02/18 01:15:00 PM,97.337,25.028,,,,
9209,10/02/18 01:20:00 PM,97.304,25.028,,,,
9210,10/02/18 01:25:00 PM,97.270,25.028,,,,
9211,10/02/18 01:30:00 PM,97.206,25.125,,,,
9212,10/02/18 01:35:00 PM,97.173,25.125,,,,
9213,10/02/18 01:40:00 PM,97.122,25.125,,,,
9214,10/02/18 01:45:00 PM,97.072,25.125,,,,
9215,10/02/18 01:50:00 PM,97.022,25.125,,,,
9216,10/02/18 01:55:00 PM,96.971,25.125,,,,
9217,10/02/18 02:00:00 PM,96.904,25.125,,,,
9218,10/02/18 02:05:00 PM,96.901,25.028,,,,
9219,10/02/18 02:10:00 PM,96.901,25.028,,,,
9220,10/02/18 02:15:00 PM,96.898,24.931,,,,
9221,10/02/18 02:20:00 PM,96.898,24.931,,,,
9222,10/02/18 02:25:00 PM,96.895,24.835,,,,
9223,10/02/18 02:30:00 PM,96.895,24.835,,,,
9224,10/02/18 02:35:00 PM,96.895,24.835,,,,
9225,10/02/18 02:40:00 PM,96.879,24.835,,,,
9226,10/02/18 02:45:00 PM,96.879,24.835,,,,
9227,10/02/18 02:50:00 PM,96.895,24.835,,,,
9228,10/02/18 02:55:00 PM,96.882,24.931,,,,
9229,10/02/18 03:00:00 PM,96.890,25.222,,,,
9230,10/02/18 03:05:00 PM,96.866,25.513,,,,
9231,10/02/18 03:10:00 PM,96.872,25.708,,,,
9232,10/02/18 03:15:00 PM,96.861,25.902,,,,
9233,10/02/18 03:20:00 PM,96.853,26.195,,,,
9234,10/02/18 03:25:00 PM,96.893,26.390,,,,
9235,10/02/18 03:30:00 PM,96.859,26.390,,,,
9236,10/02/18 03:35:00 PM,96.873,26.292,,,,
9237,10/02/18 03:40:00 PM,96.870,26.195,,,,
9238,10/02/18 03:45:00 PM,96.870,26.195,,,,
9239,10/02/18 03:50:00 PM,96.864,26.000,,,,
9240,10/02/18 03:55:00 PM,96.861,25.902,,,,
9241,10/02/18 04:00:00 PM,96.861,25.902,,,,
9242,10/02/18 04:05:00 PM,96.841,25.805,,,,
9243,10/02/18 04:10:00 PM,96.855,25.708,,,,
9244,10/02/18 04:15:00 PM,96.855,25.708,,,,
9245,10/02/18 04:20:00 PM,96.838,25.708,,,,
9246,10/02/18 04:25:00 PM,96.855,25.708,,,,
9247,10/02/18 04:30:00 PM,96.852,25.610,,,,
9248,10/02/18 04:35:00 PM,96.835,25.610,,,,
9249,10/02/18 04:40:00 PM,96.855,25.708,,,,
9250,10/02/18 04:45:00 PM,96.835,25.610,,,,
9251,10/02/18 04:50:00 PM,96.852,25.610,,,,
9252,10/02/18 04:55:00 PM,96.852,25.610,,,,
9253,10/02/18 05:00:00 PM,96.852,25.610,,,,
9254,10/02/18 05:05:00 PM,96.852,25.610,,,,
9255,10/02/18 05:10:00 PM,96.852,25.610,,,,
9256,10/02/18 05:15:00 PM,96.852,25.610,,,,
9257,10/02/18 05:20:00 PM,96.866,25.513,,,,
9258,10/02/18 05:25:00 PM,96.877,25.319,,,,
9259,10/02/18 05:30:00 PM,96.874,25.222,,,,
9260,10/02/18 05:35:00 PM,96.888,25.125,,,,
9261,10/02/18 05:40:00 PM,96.888,25.125,,,,
9262,10/02/18 05:45:00 PM,96.888,25.125,,,,
9263,10/02/18 05:50:00 PM,96.904,25.125,,,,
9264,10/02/18 05:55:00 PM,96.890,25.222,,,,
9265,10/02/18 06:00:00 PM,96.907,25.222,,,,
9266,10/02/18 06:05:00 PM,96.907,25.222,,,,
9267,10/02/18 06:10:00 PM,96.907,25.222,,,,
9268,10/02/18 06:15:00 PM,96.907,25.222,,,,
9269,10/02/18 06:20:00 PM,96.890,25.222,,,,
9270,10/02/18 06:25:00 PM,96.907,25.222,,,,
9271,10/02/18 06:30:00 PM,96.924,25.222,,,,
9272,10/02/18 06:35:00 PM,96.907,25.222,,,,
9273,10/02/18 06:40:00 PM,96.927,25.319,,,,
9274,10/02/18 06:45:00 PM,96.927,25.319,,,,
9275,10/02/18 06:50:00 PM,96.927,25.319,,,,
9276,10/02/18 06:55:00 PM,96.927,25.319,,,,
9277,10/02/18 07:00:00 PM,96.924,25.222,,,,
9278,10/02/18 07:05:00 PM,96.941,25.222,,,,
9279,10/02/18 07:10:00 PM,96.958,25.222,,,,
9280,10/02/18 07:15:00 PM,96.941,25.222,,,,
9281,10/02/18 07:20:00 PM,96.958,25.222,,,,
9282,10/02/18 07:25:00 PM,96.974,25.222,,,,
9283,10/02/18 07:30:00 PM,96.971,25.125,,,,
